idx,categoria,Día,fecha,Prediccion_SARIMAX,Test_Real,pred_redondeo_abajo,pred_redondeo_arriba,pred_redondeo_cercano
52,sports_leisure,4,2018-08-18,-3.1667254874981894,-3.0,-4.0,-3.0,-3.0
52,sports_leisure,5,2018-08-19,0.5534710253089253,-4.0,0.0,1.0,1.0
52,sports_leisure,6,2018-08-20,5.811337845238038,4.0,5.0,6.0,6.0
52,sports_leisure,7,2018-08-21,0.11007945764845517,12.0,0.0,1.0,0.0
52,sports_leisure,8,2018-08-22,-0.8232842898260779,-17.0,-1.0,-0.0,-1.0
52,sports_leisure,9,2018-08-23,-0.512531477819286,4.0,-1.0,-0.0,-1.0
52,sports_leisure,10,2018-08-24,-1.7991422743091652,-8.0,-2.0,-1.0,-2.0
52,sports_leisure,11,2018-08-25,-3.1146524408918017,-4.0,-4.0,-3.0,-3.0
52,sports_leisure,12,2018-08-26,0.5443698504170763,4.0,0.0,1.0,1.0
52,sports_leisure,13,2018-08-27,5.7157772834984035,6.0,5.0,6.0,6.0
52,sports_leisure,14,2018-08-28,0.10826933146253734,-9.0,0.0,1.0,0.0
52,sports_leisure,15,2018-08-29,-0.8097463556528544,-2.0,-1.0,-0.0,-1.0
53,stationery,1,2018-08-13,5.962044319499163,5.0,5.0,6.0,6.0
53,stationery,2,2018-08-14,8.24318071775196,6.0,8.0,9.0,8.0
53,stationery,3,2018-08-15,6.225376680730786,14.0,6.0,7.0,6.0
53,stationery,4,2018-08-16,5.5772432043751845,6.0,5.0,6.0,6.0
53,stationery,5,2018-08-17,5.783947812977191,8.0,5.0,6.0,6.0
53,stationery,6,2018-08-18,5.3000467416409,3.0,5.0,6.0,5.0
53,stationery,7,2018-08-19,6.187033890401451,3.0,6.0,7.0,6.0
53,stationery,8,2018-08-20,6.0340634661536265,6.0,6.0,7.0,6.0
53,stationery,9,2018-08-21,6.448603259568074,6.0,6.0,7.0,6.0
53,stationery,10,2018-08-22,6.122436158320765,8.0,6.0,7.0,6.0
53,stationery,11,2018-08-23,6.029444075593408,4.0,6.0,7.0,6.0
53,stationery,12,2018-08-24,6.081411037467014,0.0,6.0,7.0,6.0
53,stationery,13,2018-08-25,6.013080725840163,2.0,6.0,7.0,6.0
53,stationery,14,2018-08-26,6.178708260565655,3.0,6.0,7.0,6.0
53,stationery,15,2018-08-27,6.16435823580726,1.0,6.0,7.0,6.0
54,tablets_printing_image,1,2018-05-26,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,2,2018-05-27,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,3,2018-05-28,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,4,2018-05-29,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,5,2018-05-30,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,6,2018-05-31,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,7,2018-06-01,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,8,2018-06-02,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,9,2018-06-03,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,10,2018-06-04,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,11,2018-06-05,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,12,2018-06-06,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,13,2018-06-07,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,14,2018-06-08,0.06866566586557997,0.0,0.0,1.0,0.0
54,tablets_printing_image,15,2018-06-09,0.06866566586557997,1.0,0.0,1.0,0.0
55,telephony,1,2018-08-14,14.52634076818575,12.0,14.0,15.0,15.0
55,telephony,2,2018-08-15,14.114821885471327,7.0,14.0,15.0,14.0
55,telephony,3,2018-08-16,12.874124992364298,11.0,12.0,13.0,13.0
55,telephony,4,2018-08-17,13.194168845859833,9.0,13.0,14.0,13.0
55,telephony,5,2018-08-18,12.880018297789748,5.0,12.0,13.0,13.0
55,telephony,6,2018-08-19,12.080286067622493,9.0,12.0,13.0,12.0
55,telephony,7,2018-08-20,13.427982485203808,5.0,13.0,14.0,13.0
55,telephony,8,2018-08-21,14.450367116967804,14.0,14.0,15.0,14.0
55,telephony,9,2018-08-22,13.894479913727485,5.0,13.0,14.0,14.0
55,telephony,10,2018-08-23,13.241509528076406,3.0,13.0,14.0,13.0
55,telephony,11,2018-08-24,13.393478003510591,3.0,13.0,14.0,13.0
55,telephony,12,2018-08-25,13.102635917552053,2.0,13.0,14.0,13.0
55,telephony,13,2018-08-26,12.578088170558857,3.0,12.0,13.0,13.0
55,telephony,14,2018-08-27,13.769860543872298,1.0,13.0,14.0,14.0
55,telephony,15,2018-08-28,14.337626946202178,2.0,14.0,15.0,14.0
56,toys,1,2018-08-15,5.385647843149321,8.0,5.0,6.0,5.0
56,toys,2,2018-08-16,5.878669937650481,4.0,5.0,6.0,6.0
56,toys,3,2018-08-17,5.27473775262504,7.0,5.0,6.0,5.0
56,toys,4,2018-08-18,5.468932382845242,7.0,5.0,6.0,5.0
56,toys,5,2018-08-19,5.272166884754602,5.0,5.0,6.0,5.0
56,toys,6,2018-08-20,5.861392579207058,10.0,5.0,6.0,6.0
56,toys,7,2018-08-21,5.861384705187749,8.0,5.0,6.0,6.0
56,toys,8,2018-08-22,5.544283085758495,5.0,5.0,6.0,6.0
56,toys,9,2018-08-23,5.641125164625158,3.0,5.0,6.0,6.0
56,toys,10,2018-08-24,5.522497271731119,3.0,5.0,6.0,6.0
56,toys,11,2018-08-25,5.5606421039063,3.0,5.0,6.0,6.0
56,toys,12,2018-08-26,5.521992282067423,0.0,5.0,6.0,6.0
56,toys,13,2018-08-27,5.63773141283798,4.0,5.0,6.0,6.0
56,toys,14,2018-08-28,5.637729866162475,0.0,5.0,6.0,6.0
56,toys,15,2018-08-29,5.575442925561184,1.0,5.0,6.0,6.0
57,watches_gifts,1,2018-08-15,20.14855765583623,22.0,20.0,21.0,20.0
57,watches_gifts,2,2018-08-16,18.171163201809343,27.0,18.0,19.0,18.0
57,watches_gifts,3,2018-08-17,19.06700307793918,7.0,19.0,20.0,19.0
57,watches_gifts,4,2018-08-18,18.34669271995858,14.0,18.0,19.0,18.0
57,watches_gifts,5,2018-08-19,18.544586242506565,4.0,18.0,19.0,19.0
57,watches_gifts,6,2018-08-20,19.15571431487668,12.0,19.0,20.0,19.0
57,watches_gifts,7,2018-08-21,18.860861706290663,13.0,18.0,19.0,19.0
57,watches_gifts,8,2018-08-22,18.751236844663627,12.0,18.0,19.0,19.0
57,watches_gifts,9,2018-08-23,18.03320750818054,9.0,18.0,19.0,18.0
57,watches_gifts,10,2018-08-24,18.1795119982056,11.0,18.0,19.0,18.0
57,watches_gifts,11,2018-08-25,18.383886496033224,3.0,18.0,19.0,18.0
57,watches_gifts,12,2018-08-26,17.573591363726845,2.0,17.0,18.0,18.0
57,watches_gifts,13,2018-08-27,18.391593063056973,3.0,18.0,19.0,18.0
57,watches_gifts,14,2018-08-28,18.86124485134015,1.0,18.0,19.0,19.0
57,watches_gifts,15,2018-08-29,18.53073120985917,2.0,18.0,19.0,19.0
